customer_id,company_id,name,country,city,industry
CUST00371,COMP010,Global Technologies #371,China,Suzhou,Consumer Goods
CUST00372,COMP003,Core Medical Corp #372,United States,Dallas,Medical
CUST00373,COMP006,Titanium Industries #373,United Kingdom,Birmingham,Consumer Goods
CUST00374,COMP008,Future Medical Corp #374,Germany,Stuttgart,Automotive
CUST00375,COMP009,Matrix Solutions #375,Mexico,Monterrey,Medical
CUST00376,COMP004,Integrated Automation Ltd #376,United States,Dallas,Industrial
CUST00377,COMP005,Core Solutions #377,United Kingdom,Birmingham,Medical
CUST00378,COMP008,Dynamic Solutions #378,China,Ningbo,Electronics
CUST00379,COMP010,Matrix Automation Ltd #379,United States,Dallas,Automotive
CUST00380,COMP004,Synergy Energy Corp #380,Mexico,Querétaro,Medical
CUST00381,COMP003,Kinetix Solutions #381,Vietnam,Hai Phong,Medical
CUST00382,COMP001,Genesis Automation Ltd #382,Mexico,Querétaro,Consumer Goods
CUST00383,COMP009,Vanguard Solutions #383,United Kingdom,Birmingham,Industrial
CUST00384,COMP003,Vertex Medical Corp #384,United Kingdom,Birmingham,Automotive
CUST00385,COMP006,Kinetix Energy Corp #385,Taiwan,Hsinchu,Medical
CUST00386,COMP003,Titanium Systems #386,China,Suzhou,Electronics
CUST00387,COMP005,Genesis Medical Corp #387,United States,Dallas,Consumer Goods
CUST00388,COMP007,Sterling Engineering #388,Germany,Stuttgart,Industrial
CUST00389,COMP004,Synergy Industries #389,United States,Dallas,Industrial
CUST00390,COMP002,Global Mobility Group #390,Mexico,Monterrey,Electronics
CUST00391,COMP010,Beacon Automation Ltd #391,South Korea,Seoul,Consumer Goods
CUST00392,COMP001,Core Mobility Group #392,China,Ningbo,Consumer Goods
CUST00393,COMP007,Sterling Engineering #393,Germany,Stuttgart,Industrial
CUST00394,COMP007,Genesis Engineering #394,United States,Detroit,Automotive
CUST00395,COMP008,Vertex Engineering #395,China,Shenzhen,Consumer Goods
CUST00396,COMP004,Genesis Solutions #396,United States,Detroit,Automotive
CUST00397,COMP006,Paramount Mobility Group #397,Germany,Dortmund,Electronics
CUST00398,COMP007,Dynamic Systems #398,Germany,Munich,Industrial
CUST00399,COMP007,Paramount Medical Corp #399,Germany,Munich,Consumer Goods
CUST00400,COMP006,Kinetix Energy Corp #400,South Korea,Incheon,Electronics
CUST00401,COMP006,Pinnacle Assembly Inc #401,Mexico,Querétaro,Electronics
CUST00402,COMP003,Vertex Industries #402,Germany,Dortmund,Medical
CUST00403,COMP002,Synergy Logistics #403,India,Bengaluru,Automotive
CUST00404,COMP009,Horizon Motors #404,Germany,Munich,Automotive
CUST00405,COMP005,Beacon Motors #405,United States,Detroit,Consumer Goods
CUST00406,COMP005,Matrix Automation Ltd #406,Taiwan,Taipei,Industrial
CUST00407,COMP006,Matrix Automation Ltd #407,South Korea,Seoul,Electronics
CUST00408,COMP005,Future Industries #408,Mexico,Querétaro,Electronics
CUST00409,COMP004,Synergy Logistics #409,Germany,Munich,Automotive
CUST00410,COMP009,Global Assembly Inc #410,China,Suzhou,Consumer Goods
CUST00411,COMP005,Beacon Logistics #411,China,Shenzhen,Consumer Goods
CUST00412,COMP009,Vertex Energy Corp #412,Japan,Nagoya,Medical
CUST00413,COMP010,Beacon Engineering #413,South Korea,Seoul,Electronics
CUST00414,COMP003,Matrix Medical Corp #414,Mexico,Monterrey,Industrial
CUST00415,COMP006,Genesis Industries #415,South Korea,Seoul,Automotive
CUST00416,COMP004,Matrix Motors #416,India,Bengaluru,Electronics
CUST00417,COMP005,Dynamic Assembly Inc #417,India,Pune,Consumer Goods
CUST00418,COMP005,Paramount Robotics #418,Mexico,Querétaro,Consumer Goods
CUST00419,COMP001,Horizon Assembly Inc #419,China,Suzhou,Automotive
CUST00420,COMP010,Dynamic Solutions #420,Mexico,Monterrey,Electronics
CUST00421,COMP001,Genesis Industries #421,China,Ningbo,Industrial
CUST00422,COMP007,Sterling Energy Corp #422,Mexico,Querétaro,Consumer Goods
CUST00423,COMP010,Core Solutions #423,Germany,Dortmund,Industrial
CUST00424,COMP005,Dynamic Assembly Inc #424,Japan,Osaka,Automotive
CUST00425,COMP003,Beacon Automation Ltd #425,Japan,Nagoya,Electronics
CUST00426,COMP001,Omni Solutions #426,Taiwan,Hsinchu,Consumer Goods
CUST00427,COMP004,Horizon Robotics #427,Mexico,Monterrey,Automotive
CUST00428,COMP002,Titanium Industries #428,United States,Detroit,Electronics
CUST00429,COMP002,Sterling Automation Ltd #429,Germany,Stuttgart,Electronics
CUST00430,COMP009,Paramount Systems #430,Japan,Tokyo,Medical
CUST00431,COMP009,Integrated Motors #431,Taiwan,Taipei,Industrial
CUST00432,COMP002,Vanguard Automation Ltd #432,Taiwan,Taipei,Electronics
CUST00433,COMP004,Kinetix Motors #433,United States,Chicago,Consumer Goods
CUST00434,COMP008,Kinetix Solutions #434,China,Shenzhen,Automotive
CUST00435,COMP010,Horizon Engineering #435,United States,Detroit,Electronics
CUST00436,COMP003,Omni Mobility Group #436,China,Ningbo,Automotive
CUST00437,COMP008,Global Technologies #437,South Korea,Incheon,Consumer Goods
CUST00438,COMP005,Global Industries #438,China,Ningbo,Medical
CUST00439,COMP005,Core Technologies #439,China,Ningbo,Industrial
CUST00440,COMP004,Synergy Engineering #440,United States,Detroit,Electronics
CUST00441,COMP003,Future Logistics #441,Mexico,Querétaro,Industrial
CUST00442,COMP005,Global Solutions #442,Canada,Hamilton,Medical
CUST00443,COMP008,Global Motors #443,China,Shenzhen,Consumer Goods
CUST00444,COMP006,Core Industries #444,United States,Dallas,Consumer Goods
CUST00445,COMP007,Integrated Engineering #445,Taiwan,Taipei,Consumer Goods
CUST00446,COMP010,Genesis Energy Corp #446,Germany,Munich,Electronics
CUST00447,COMP005,Future Systems #447,Germany,Munich,Automotive
CUST00448,COMP003,Paramount Medical Corp #448,Mexico,Monterrey,Consumer Goods
CUST00449,COMP010,Beacon Logistics #449,India,Pune,Electronics
CUST00450,COMP004,Vertex Solutions #450,Mexico,Querétaro,Automotive
CUST00451,COMP005,Pinnacle Industries #451,Taiwan,Taipei,Medical
CUST00452,COMP001,Genesis Solutions #452,United States,Detroit,Medical
CUST00453,COMP008,Omni Technologies #453,Japan,Nagoya,Industrial
CUST00454,COMP005,Kinetix Medical Corp #454,India,Bengaluru,Consumer Goods
CUST00455,COMP008,Synergy Systems #455,Japan,Osaka,Automotive
CUST00456,COMP006,Genesis Engineering #456,Mexico,Monterrey,Medical
CUST00457,COMP004,Pinnacle Automation Ltd #457,United States,Detroit,Electronics
CUST00458,COMP005,Omni Assembly Inc #458,Taiwan,Hsinchu,Industrial
CUST00459,COMP010,Genesis Logistics #459,Vietnam,Hai Phong,Industrial
CUST00460,COMP007,Beacon Technologies #460,China,Shenzhen,Consumer Goods
CUST00461,COMP004,Pinnacle Engineering #461,United States,Chicago,Consumer Goods
CUST00462,COMP001,Future Medical Corp #462,Mexico,Querétaro,Industrial
CUST00463,COMP009,Kinetix Industries #463,China,Suzhou,Electronics
CUST00464,COMP003,Kinetix Medical Corp #464,United States,Detroit,Electronics
CUST00465,COMP008,Synergy Robotics #465,Germany,Munich,Medical
CUST00466,COMP005,Omni Systems #466,United States,Chicago,Electronics
CUST00467,COMP004,Core Engineering #467,South Korea,Incheon,Electronics
CUST00468,COMP009,Core Motors #468,South Korea,Seoul,Electronics
CUST00469,COMP007,Genesis Mobility Group #469,Canada,Hamilton,Industrial
CUST00470,COMP010,Kinetix Motors #470,China,Suzhou,Consumer Goods
CUST00471,COMP006,Vertex Mobility Group #471,United Kingdom,Birmingham,Automotive
CUST00472,COMP010,Vanguard Automation Ltd #472,India,Bengaluru,Industrial
CUST00473,COMP004,Global Medical Corp #473,China,Ningbo,Electronics
CUST00474,COMP004,Sterling Engineering #474,United States,Chicago,Electronics
CUST00475,COMP002,Synergy Systems #475,Mexico,Monterrey,Medical
CUST00476,COMP001,Horizon Motors #476,United States,Detroit,Consumer Goods
CUST00477,COMP003,Omni Industries #477,United States,Detroit,Industrial
CUST00478,COMP004,Titanium Mobility Group #478,Germany,Dortmund,Automotive
CUST00479,COMP009,Global Robotics #479,Canada,Hamilton,Industrial
CUST00480,COMP007,Horizon Energy Corp #480,Vietnam,Hai Phong,Consumer Goods
CUST00481,COMP001,Dynamic Assembly Inc #481,China,Suzhou,Automotive
CUST00482,COMP008,Pinnacle Motors #482,United States,Dallas,Industrial
CUST00483,COMP008,Core Industries #483,Japan,Nagoya,Medical
CUST00484,COMP006,Pinnacle Engineering #484,Germany,Stuttgart,Medical
CUST00485,COMP004,Horizon Engineering #485,China,Suzhou,Medical
CUST00486,COMP006,Horizon Mobility Group #486,China,Suzhou,Consumer Goods
CUST00487,COMP009,Beacon Medical Corp #487,South Korea,Incheon,Medical
CUST00488,COMP001,Omni Solutions #488,Japan,Tokyo,Automotive
CUST00489,COMP007,Vertex Logistics #489,China,Shenzhen,Automotive
CUST00490,COMP003,Dynamic Medical Corp #490,United States,Chicago,Medical
CUST00491,COMP004,Titanium Mobility Group #491,South Korea,Incheon,Automotive
CUST00492,COMP006,Titanium Technologies #492,United States,Dallas,Medical
CUST00493,COMP010,Integrated Engineering #493,India,Bengaluru,Industrial
CUST00494,COMP007,Dynamic Assembly Inc #494,Mexico,Querétaro,Medical
CUST00495,COMP007,Matrix Assembly Inc #495,India,Bengaluru,Industrial
CUST00496,COMP007,Pinnacle Technologies #496,Germany,Dortmund,Consumer Goods
CUST00497,COMP005,Vertex Motors #497,United States,Chicago,Automotive
CUST00498,COMP002,Future Engineering #498,South Korea,Incheon,Industrial
CUST00499,COMP004,Matrix Energy Corp #499,Japan,Nagoya,Medical
CUST00500,COMP002,Vertex Engineering #500,South Korea,Seoul,Electronics
CUST00501,COMP009,Omni Logistics #501,Germany,Dortmund,Electronics
CUST00502,COMP006,Core Mobility Group #502,Japan,Osaka,Electronics
CUST00503,COMP008,Genesis Engineering #503,Germany,Dortmund,Electronics
CUST00504,COMP004,Global Technologies #504,Taiwan,Taipei,Automotive
CUST00505,COMP002,Sterling Technologies #505,Germany,Stuttgart,Medical
CUST00506,COMP008,Vanguard Medical Corp #506,South Korea,Incheon,Consumer Goods
CUST00507,COMP007,Genesis Systems #507,United States,Detroit,Automotive
CUST00508,COMP001,Vertex Medical Corp #508,India,Pune,Automotive
CUST00509,COMP002,Beacon Assembly Inc #509,Germany,Dortmund,Industrial
CUST00510,COMP008,Global Robotics #510,Japan,Tokyo,Electronics
CUST00511,COMP005,Beacon Automation Ltd #511,Vietnam,Hai Phong,Automotive
CUST00512,COMP005,Horizon Industries #512,China,Suzhou,Consumer Goods
CUST00513,COMP007,Global Systems #513,Taiwan,Taipei,Industrial
CUST00514,COMP006,Beacon Motors #514,India,Bengaluru,Automotive
CUST00515,COMP009,Kinetix Medical Corp #515,South Korea,Seoul,Industrial
CUST00516,COMP008,Sterling Systems #516,Canada,Hamilton,Electronics
CUST00517,COMP002,Beacon Engineering #517,Japan,Osaka,Consumer Goods
CUST00518,COMP003,Future Solutions #518,United States,Detroit,Consumer Goods
CUST00519,COMP005,Integrated Technologies #519,China,Suzhou,Consumer Goods
CUST00520,COMP006,Vertex Systems #520,United Kingdom,Birmingham,Electronics
CUST00521,COMP009,Synergy Logistics #521,Mexico,Monterrey,Industrial
CUST00522,COMP005,Pinnacle Energy Corp #522,Taiwan,Hsinchu,Electronics
CUST00523,COMP010,Global Industries #523,China,Suzhou,Industrial
CUST00524,COMP006,Matrix Motors #524,United States,Dallas,Medical
CUST00525,COMP008,Global Logistics #525,South Korea,Seoul,Automotive
CUST00526,COMP002,Horizon Assembly Inc #526,China,Shenzhen,Electronics
CUST00527,COMP007,Horizon Medical Corp #527,Taiwan,Hsinchu,Consumer Goods
CUST00528,COMP008,Synergy Industries #528,South Korea,Seoul,Consumer Goods
CUST00529,COMP004,Synergy Automation Ltd #529,United States,Detroit,Consumer Goods
CUST00530,COMP003,Vanguard Industries #530,India,Bengaluru,Medical
CUST00531,COMP008,Sterling Assembly Inc #531,India,Pune,Consumer Goods
CUST00532,COMP010,Vertex Assembly Inc #532,Canada,Hamilton,Automotive
CUST00533,COMP005,Pinnacle Energy Corp #533,China,Ningbo,Consumer Goods
CUST00534,COMP007,Vertex Robotics #534,China,Shenzhen,Medical
CUST00535,COMP007,Pinnacle Systems #535,Mexico,Querétaro,Electronics
CUST00536,COMP009,Titanium Systems #536,Canada,Hamilton,Automotive
CUST00537,COMP008,Sterling Energy Corp #537,China,Ningbo,Industrial
CUST00538,COMP004,Paramount Energy Corp #538,Japan,Osaka,Automotive
CUST00539,COMP010,Kinetix Medical Corp #539,Japan,Osaka,Electronics
CUST00540,COMP007,Future Systems #540,Japan,Nagoya,Consumer Goods
CUST00541,COMP003,Beacon Automation Ltd #541,Vietnam,Hai Phong,Medical
CUST00542,COMP010,Pinnacle Energy Corp #542,United Kingdom,Birmingham,Medical
CUST00543,COMP002,Kinetix Medical Corp #543,India,Bengaluru,Medical
CUST00544,COMP009,Genesis Logistics #544,Japan,Nagoya,Industrial
CUST00545,COMP005,Vanguard Technologies #545,United Kingdom,Birmingham,Electronics
CUST00546,COMP003,Vertex Assembly Inc #546,Vietnam,Hai Phong,Consumer Goods
CUST00547,COMP003,Sterling Engineering #547,Taiwan,Taipei,Consumer Goods
CUST00548,COMP004,Horizon Motors #548,Japan,Tokyo,Industrial
CUST00549,COMP009,Horizon Automation Ltd #549,Canada,Hamilton,Consumer Goods
CUST00550,COMP008,Paramount Assembly Inc #550,India,Bengaluru,Electronics
CUST00551,COMP005,Dynamic Robotics #551,Germany,Stuttgart,Automotive
CUST00552,COMP009,Beacon Medical Corp #552,Japan,Osaka,Industrial
CUST00553,COMP009,Core Logistics #553,United States,Dallas,Consumer Goods
CUST00554,COMP003,Matrix Mobility Group #554,Germany,Dortmund,Medical
CUST00555,COMP008,Beacon Engineering #555,Japan,Tokyo,Industrial
CUST00556,COMP001,Kinetix Robotics #556,United Kingdom,Birmingham,Electronics
CUST00557,COMP003,Beacon Systems #557,Mexico,Querétaro,Automotive
CUST00558,COMP007,Kinetix Systems #558,South Korea,Seoul,Medical
CUST00559,COMP002,Pinnacle Motors #559,Japan,Osaka,Industrial
CUST00560,COMP001,Omni Motors #560,South Korea,Seoul,Electronics
CUST00561,COMP007,Synergy Solutions #561,Taiwan,Hsinchu,Industrial
CUST00562,COMP008,Integrated Systems #562,South Korea,Seoul,Consumer Goods
CUST00563,COMP002,Beacon Technologies #563,India,Bengaluru,Consumer Goods
CUST00564,COMP001,Vertex Engineering #564,United States,Detroit,Automotive
CUST00565,COMP001,Synergy Logistics #565,Japan,Osaka,Automotive
CUST00566,COMP003,Pinnacle Technologies #566,Mexico,Querétaro,Consumer Goods
CUST00567,COMP001,Integrated Motors #567,United States,Dallas,Automotive
CUST00568,COMP004,Omni Systems #568,China,Shenzhen,Consumer Goods
CUST00569,COMP002,Titanium Solutions #569,South Korea,Seoul,Electronics
CUST00570,COMP005,Dynamic Logistics #570,India,Bengaluru,Medical
CUST00571,COMP007,Dynamic Medical Corp #571,China,Suzhou,Automotive
CUST00572,COMP009,Dynamic Assembly Inc #572,Mexico,Querétaro,Consumer Goods
CUST00573,COMP002,Paramount Mobility Group #573,India,Bengaluru,Consumer Goods
CUST00574,COMP004,Future Assembly Inc #574,Taiwan,Taipei,Consumer Goods
CUST00575,COMP008,Dynamic Solutions #575,United States,Detroit,Consumer Goods
CUST00576,COMP002,Dynamic Energy Corp #576,South Korea,Incheon,Automotive
CUST00577,COMP010,Omni Mobility Group #577,United Kingdom,Birmingham,Consumer Goods
CUST00578,COMP001,Beacon Engineering #578,Japan,Osaka,Electronics
CUST00579,COMP009,Titanium Mobility Group #579,China,Suzhou,Industrial
CUST00580,COMP007,Pinnacle Robotics #580,South Korea,Seoul,Consumer Goods
CUST00581,COMP010,Vanguard Energy Corp #581,United States,Dallas,Electronics
CUST00582,COMP007,Vanguard Assembly Inc #582,United Kingdom,Birmingham,Consumer Goods
CUST00583,COMP010,Pinnacle Assembly Inc #583,Vietnam,Hai Phong,Consumer Goods
CUST00584,COMP003,Matrix Solutions #584,United Kingdom,Birmingham,Automotive
CUST00585,COMP009,Genesis Mobility Group #585,China,Suzhou,Industrial
CUST00586,COMP008,Dynamic Energy Corp #586,China,Ningbo,Industrial
CUST00587,COMP010,Matrix Solutions #587,United Kingdom,Birmingham,Industrial
CUST00588,COMP010,Matrix Solutions #588,China,Ningbo,Medical
CUST00589,COMP004,Beacon Motors #589,United States,Detroit,Medical
CUST00590,COMP006,Horizon Mobility Group #590,China,Ningbo,Consumer Goods
CUST00591,COMP003,Future Automation Ltd #591,Japan,Osaka,Medical
CUST00592,COMP004,Global Robotics #592,Japan,Osaka,Industrial
CUST00593,COMP008,Dynamic Mobility Group #593,United States,Dallas,Electronics
CUST00594,COMP007,Kinetix Energy Corp #594,Mexico,Monterrey,Medical
CUST00595,COMP006,Matrix Motors #595,South Korea,Incheon,Electronics
CUST00596,COMP009,Paramount Technologies #596,China,Suzhou,Automotive
CUST00597,COMP006,Titanium Systems #597,South Korea,Incheon,Electronics
CUST00598,COMP003,Synergy Logistics #598,Japan,Tokyo,Automotive
CUST00599,COMP006,Beacon Engineering #599,South Korea,Incheon,Consumer Goods
CUST00600,COMP010,Omni Engineering #600,India,Bengaluru,Consumer Goods
CUST00601,COMP009,Vertex Industries #601,Canada,Hamilton,Electronics
CUST00602,COMP010,Paramount Medical Corp #602,South Korea,Seoul,Medical
CUST00603,COMP010,Future Motors #603,Mexico,Monterrey,Consumer Goods
CUST00604,COMP009,Future Solutions #604,United Kingdom,Birmingham,Automotive
CUST00605,COMP008,Synergy Mobility Group #605,United Kingdom,Birmingham,Consumer Goods
CUST00606,COMP001,Genesis Industries #606,Japan,Tokyo,Automotive
CUST00607,COMP006,Dynamic Logistics #607,Taiwan,Hsinchu,Industrial
CUST00608,COMP010,Synergy Robotics #608,South Korea,Seoul,Industrial
CUST00609,COMP008,Vertex Automation Ltd #609,Mexico,Querétaro,Industrial
CUST00610,COMP009,Vanguard Solutions #610,Germany,Stuttgart,Automotive
CUST00611,COMP008,Omni Technologies #611,India,Pune,Consumer Goods
CUST00612,COMP006,Vanguard Logistics #612,Japan,Nagoya,Electronics
CUST00613,COMP007,Paramount Engineering #613,United States,Detroit,Consumer Goods
CUST00614,COMP005,Pinnacle Assembly Inc #614,Germany,Munich,Medical
CUST00615,COMP008,Omni Technologies #615,United States,Chicago,Consumer Goods
CUST00616,COMP010,Vanguard Industries #616,Mexico,Querétaro,Medical
CUST00617,COMP001,Synergy Mobility Group #617,Japan,Osaka,Electronics
CUST00618,COMP002,Paramount Assembly Inc #618,China,Ningbo,Medical
CUST00619,COMP001,Synergy Automation Ltd #619,India,Pune,Automotive
CUST00620,COMP009,Matrix Systems #620,South Korea,Incheon,Automotive
CUST00621,COMP001,Integrated Engineering #621,Taiwan,Taipei,Consumer Goods
CUST00622,COMP010,Omni Mobility Group #622,United States,Detroit,Medical
CUST00623,COMP002,Beacon Robotics #623,Mexico,Querétaro,Automotive
CUST00624,COMP003,Omni Systems #624,Japan,Osaka,Automotive
CUST00625,COMP009,Vanguard Motors #625,Taiwan,Taipei,Automotive
CUST00626,COMP004,Dynamic Assembly Inc #626,Germany,Stuttgart,Automotive
CUST00627,COMP008,Global Technologies #627,United States,Dallas,Medical
CUST00628,COMP005,Synergy Technologies #628,China,Ningbo,Industrial
CUST00629,COMP006,Dynamic Medical Corp #629,United States,Dallas,Electronics
CUST00630,COMP004,Future Medical Corp #630,China,Shenzhen,Consumer Goods
CUST00631,COMP002,Genesis Engineering #631,Taiwan,Hsinchu,Consumer Goods
CUST00632,COMP002,Paramount Automation Ltd #632,China,Ningbo,Medical
CUST00633,COMP004,Vertex Mobility Group #633,Japan,Tokyo,Medical
CUST00634,COMP004,Global Energy Corp #634,China,Ningbo,Industrial
CUST00635,COMP009,Vanguard Medical Corp #635,United States,Chicago,Automotive
CUST00636,COMP008,Dynamic Technologies #636,Japan,Tokyo,Industrial
CUST00637,COMP003,Sterling Automation Ltd #637,United States,Chicago,Automotive
CUST00638,COMP010,Synergy Assembly Inc #638,China,Shenzhen,Electronics
CUST00639,COMP007,Integrated Solutions #639,United States,Chicago,Medical
CUST00640,COMP007,Genesis Engineering #640,India,Bengaluru,Medical
CUST00641,COMP008,Beacon Automation Ltd #641,Germany,Stuttgart,Electronics
CUST00642,COMP005,Synergy Technologies #642,Taiwan,Taipei,Electronics
CUST00643,COMP005,Integrated Energy Corp #643,China,Ningbo,Industrial
CUST00644,COMP010,Synergy Automation Ltd #644,Taiwan,Taipei,Electronics
CUST00645,COMP006,Vertex Robotics #645,United States,Chicago,Industrial
CUST00646,COMP004,Paramount Mobility Group #646,United States,Dallas,Consumer Goods
CUST00647,COMP005,Horizon Assembly Inc #647,Japan,Tokyo,Consumer Goods
CUST00648,COMP003,Integrated Automation Ltd #648,China,Suzhou,Industrial
CUST00649,COMP002,Future Industries #649,South Korea,Incheon,Automotive
CUST00650,COMP001,Horizon Technologies #650,India,Pune,Consumer Goods
CUST00651,COMP002,Omni Assembly Inc #651,Japan,Nagoya,Electronics
CUST00652,COMP009,Integrated Engineering #652,South Korea,Seoul,Automotive
CUST00653,COMP010,Core Systems #653,Vietnam,Hai Phong,Electronics
CUST00654,COMP001,Paramount Motors #654,India,Pune,Automotive
CUST00655,COMP007,Future Logistics #655,Vietnam,Hai Phong,Electronics
CUST00656,COMP004,Vanguard Industries #656,Taiwan,Taipei,Consumer Goods
CUST00657,COMP004,Titanium Energy Corp #657,China,Ningbo,Industrial
CUST00658,COMP008,Pinnacle Systems #658,Canada,Hamilton,Consumer Goods
CUST00659,COMP003,Dynamic Robotics #659,Germany,Stuttgart,Electronics
CUST00660,COMP009,Future Motors #660,United States,Chicago,Medical
CUST00661,COMP003,Global Engineering #661,Mexico,Querétaro,Automotive
CUST00662,COMP009,Future Automation Ltd #662,India,Pune,Electronics
CUST00663,COMP005,Paramount Systems #663,China,Ningbo,Medical
CUST00664,COMP010,Synergy Solutions #664,South Korea,Incheon,Medical
CUST00665,COMP002,Genesis Motors #665,South Korea,Seoul,Consumer Goods
CUST00666,COMP002,Pinnacle Solutions #666,Germany,Munich,Consumer Goods
CUST00667,COMP003,Global Logistics #667,Canada,Hamilton,Industrial
CUST00668,COMP010,Pinnacle Logistics #668,Japan,Tokyo,Industrial
CUST00669,COMP004,Synergy Medical Corp #669,Japan,Osaka,Industrial
CUST00670,COMP007,Omni Mobility Group #670,Mexico,Querétaro,Medical
CUST00671,COMP003,Dynamic Medical Corp #671,Canada,Hamilton,Automotive
CUST00672,COMP005,Vertex Robotics #672,Japan,Nagoya,Automotive
CUST00673,COMP005,Matrix Automation Ltd #673,South Korea,Seoul,Automotive
CUST00674,COMP007,Core Industries #674,Mexico,Querétaro,Consumer Goods
CUST00675,COMP009,Omni Systems #675,Mexico,Querétaro,Electronics
CUST00676,COMP005,Dynamic Assembly Inc #676,Mexico,Querétaro,Electronics
CUST00677,COMP002,Vanguard Logistics #677,China,Suzhou,Electronics
CUST00678,COMP010,Kinetix Motors #678,Japan,Tokyo,Consumer Goods
CUST00679,COMP007,Dynamic Automation Ltd #679,Canada,Hamilton,Medical
CUST00680,COMP004,Titanium Mobility Group #680,Germany,Dortmund,Electronics
CUST00681,COMP003,Titanium Technologies #681,Germany,Dortmund,Medical
CUST00682,COMP004,Matrix Energy Corp #682,Japan,Tokyo,Medical
CUST00683,COMP009,Synergy Industries #683,Taiwan,Taipei,Industrial
CUST00684,COMP002,Dynamic Medical Corp #684,Germany,Munich,Consumer Goods
CUST00685,COMP008,Core Technologies #685,South Korea,Seoul,Industrial
CUST00686,COMP010,Vertex Technologies #686,Japan,Nagoya,Medical
CUST00687,COMP005,Synergy Solutions #687,China,Ningbo,Industrial
CUST00688,COMP004,Integrated Technologies #688,United States,Dallas,Automotive
CUST00689,COMP006,Matrix Robotics #689,Taiwan,Hsinchu,Automotive
CUST00690,COMP007,Sterling Industries #690,China,Shenzhen,Electronics
CUST00691,COMP003,Global Automation Ltd #691,Germany,Munich,Industrial
CUST00692,COMP005,Integrated Automation Ltd #692,Mexico,Querétaro,Electronics
CUST00693,COMP005,Paramount Systems #693,Vietnam,Hai Phong,Consumer Goods
CUST00694,COMP006,Sterling Motors #694,Mexico,Querétaro,Consumer Goods
CUST00695,COMP008,Kinetix Medical Corp #695,Japan,Nagoya,Medical
CUST00696,COMP003,Core Engineering #696,Germany,Stuttgart,Industrial
CUST00697,COMP008,Vertex Assembly Inc #697,China,Ningbo,Electronics
CUST00698,COMP006,Vertex Systems #698,Canada,Hamilton,Medical
CUST00699,COMP003,Omni Motors #699,Taiwan,Hsinchu,Electronics
CUST00700,COMP008,Matrix Systems #700,Japan,Nagoya,Consumer Goods
CUST00701,COMP005,Core Solutions #701,Germany,Dortmund,Industrial
CUST00702,COMP009,Integrated Robotics #702,Germany,Munich,Medical
CUST00703,COMP002,Paramount Industries #703,Mexico,Monterrey,Electronics
CUST00704,COMP001,Sterling Engineering #704,China,Ningbo,Consumer Goods
CUST00705,COMP003,Horizon Energy Corp #705,United States,Detroit,Consumer Goods
CUST00706,COMP003,Vertex Mobility Group #706,South Korea,Seoul,Consumer Goods
CUST00707,COMP001,Beacon Energy Corp #707,Germany,Dortmund,Electronics
CUST00708,COMP001,Titanium Medical Corp #708,Germany,Dortmund,Automotive
CUST00709,COMP001,Integrated Engineering #709,Germany,Munich,Electronics
CUST00710,COMP006,Integrated Solutions #710,Vietnam,Hai Phong,Automotive
CUST00711,COMP004,Horizon Mobility Group #711,Germany,Dortmund,Medical
CUST00712,COMP010,Titanium Robotics #712,Vietnam,Hai Phong,Automotive
CUST00713,COMP003,Sterling Systems #713,United States,Chicago,Automotive
CUST00714,COMP003,Omni Solutions #714,India,Pune,Consumer Goods
CUST00715,COMP003,Paramount Solutions #715,Vietnam,Hai Phong,Consumer Goods
CUST00716,COMP009,Beacon Logistics #716,Taiwan,Taipei,Consumer Goods
CUST00717,COMP005,Future Industries #717,China,Ningbo,Automotive
CUST00718,COMP004,Omni Industries #718,Taiwan,Hsinchu,Automotive
CUST00719,COMP009,Vertex Automation Ltd #719,South Korea,Incheon,Medical
CUST00720,COMP001,Vertex Logistics #720,South Korea,Seoul,Consumer Goods
CUST00721,COMP002,Kinetix Systems #721,China,Shenzhen,Automotive
CUST00722,COMP007,Core Medical Corp #722,Germany,Munich,Industrial
CUST00723,COMP007,Vertex Energy Corp #723,Mexico,Monterrey,Consumer Goods
CUST00724,COMP010,Paramount Robotics #724,Germany,Dortmund,Automotive
CUST00725,COMP009,Sterling Systems #725,China,Shenzhen,Automotive
CUST00726,COMP003,Titanium Automation Ltd #726,Mexico,Monterrey,Medical
CUST00727,COMP007,Horizon Motors #727,Vietnam,Hai Phong,Consumer Goods
CUST00728,COMP010,Matrix Mobility Group #728,Taiwan,Hsinchu,Consumer Goods
CUST00729,COMP005,Pinnacle Systems #729,South Korea,Incheon,Automotive
CUST00730,COMP006,Horizon Logistics #730,China,Suzhou,Industrial
CUST00731,COMP009,Kinetix Logistics #731,South Korea,Seoul,Electronics
CUST00732,COMP006,Vertex Engineering #732,Germany,Stuttgart,Electronics
CUST00733,COMP006,Genesis Energy Corp #733,Japan,Nagoya,Consumer Goods
CUST00734,COMP004,Integrated Engineering #734,Japan,Osaka,Electronics
CUST00735,COMP010,Matrix Energy Corp #735,United Kingdom,Birmingham,Medical
CUST00736,COMP008,Synergy Medical Corp #736,Taiwan,Hsinchu,Electronics
CUST00737,COMP010,Sterling Automation Ltd #737,India,Pune,Consumer Goods
CUST00738,COMP006,Kinetix Systems #738,Vietnam,Hai Phong,Industrial
